"IMEI","Serial","StationID","Model","ModelNum","Grade","Failed","Color","Memory","Parts","BatteryHealthPercentage","UnlockStatus","DeviceLock","Carrier","MDM","SimLock","TimeTaken","CreatedTimeStamp","deviceDisconnect"
"356557104634463","DNPZX2GTN72M","eze5","iPhone 11","A2111","B2","Bad ESN,","Yellow","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPZX2GTN72M"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPZX2GTN72M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X95170630L73WC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X95170630L73WC""},{""currentCheckSum"":""TTZZUQ=="",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":"""",""checkSum"":"""",""CurrentSerial"":""FG9950205F6xxxx8Z""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9494D3F9JYW58E"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9494D3F9JYW58E""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL94760SEAK91P9L"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL94760SEAK91P9L""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""GHC9475PW97KQ5R9R+AA091131578173047098778193"",""checkSum"":""null"",""CurrentSerial"":""GHC9475PW97KQ5R9R+AA091131578173047098778193""}]}","91","LK","Off","Sprint","No","Locked",NaN,"2021-09-20T17:26:48.00-04:00","2021-09-20 21:42:33"
"359405088417645","G6YVRJ53JCLH","eze6","iPhone X","A1901","B1","","Space Gray","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G6YVRJ53JCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G6YVRJ53JCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C747408L6J3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C747408L6J3QPA""},{""currentCheckSum"":""SFhSWQ=="",""Status"":""OEM-Repair"",""name"":""Battery"",""FactorySerial"":""F8Y74750L6WHXRY92"",""checkSum"":""SFhSWQ=="",""CurrentSerial"":""F8Y11260B36xxxxB5""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7475H7Y1HNXM8U"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7475H7Y1HNXM8U""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN8741776XBH8MH1D"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN8741776XBH8MH1D""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXJ743715EJJ6DX9G+03844126807161074646809743"",""checkSum"":""null"",""CurrentSerial"":""FXJ743715EJJ6DX9G+03844126807161074646809743""}]}","100","UNLK","Off","AT&T","No","",NaN,"2021-09-20T17:21:09.00-04:00","2021-09-20 21:38:08"
"354872095917096","GHLZC13NJCLH","eze6","iPhone X","A1901","B1","Face ID,","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""GHLZC13NJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GHLZC13NJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y82851656J3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y82851656J3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y93170ANAHXRYAS"",""checkSum"":""null"",""CurrentSerial"":""F8Y93170ANAHXRYAS""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7437F69HHNXM48"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7437F69HHNXM48""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL9313068UH8MG16"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL9313068UH8MG16""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXJ80130595J6DX9Q+0A841125787165077643828743"",""checkSum"":""null"",""CurrentSerial"":""FXJ80130595J6DX9Q+0A841125787165077643828743""}]}","88","UNLK","Off","","No","Unlocked",NaN,"2021-09-20T17:25:40.00-04:00","2021-09-20 21:35:30"
"354859091670365","F17WT4VVJCLH","eze6","iPhone X","A1901","B1","BH-A,Rear Camera,Rear Camera Quality,Rear Video Camera,Telephoto Camera,Telephoto Camera Quality,","Space Gray","64GB","{""Remarks"":""Missing-OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F17WT4VVJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F17WT4VVJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y8224059HJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y8224059HJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D80369A3NHXRTAA"",""checkSum"":""null"",""CurrentSerial"":""F5D80369A3NHXRTAA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8032GBBZHNXM4J"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8032GBBZHNXM4J""},{""currentCheckSum"":""null"",""Status"":""Missing-OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL82153TCXH8MG2U"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXV74733WZEJ6DX9F+0A015128804161077661812743"",""checkSum"":""null"",""CurrentSerial"":""FXV74733WZEJ6DX9F+0A015128804161077661812743""}]}","77","UNLK","Off","","No","Unlocked",NaN,"2021-09-20T17:21:22.00-04:00","2021-09-20 21:34:04"
"359409083958660","DNQVNK3KJCLH","eze6","iPhone X","A1901","B2","BH-A,","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNQVNK3KJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNQVNK3KJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X74510QVRJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X74510QVRJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y74462BL3HXRY9Y"",""checkSum"":""null"",""CurrentSerial"":""F8Y74462BL3HXRY9Y""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7441L8REHNXM85"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7441L8REHNXM85""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL7443BTJ2H8MG1C"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL7443BTJ2H8MG1C""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR74142PUVJ6DX9C+0A011143838163076728818743"",""checkSum"":""null"",""CurrentSerial"":""FXR74142PUVJ6DX9C+0A011143838163076728818743""}]}","78","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T17:21:16.00-04:00","2021-09-20 21:34:00"
"356553103399166","F4GZV9P9N72M","eze5","iPhone 11","A2111","B2","Bad ESN,","Yellow","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F4GZV9P9N72M"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F4GZV9P9N72M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""C7H95010QBQL73WA6"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C7H95010QBQL73WA6""},{""currentCheckSum"":""TTZZTg=="",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":"""",""checkSum"":"""",""CurrentSerial"":""F8Y94820P92xxxx7L""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9482D5Z0JYW586"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9482D5Z0JYW586""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL94858ZE2K91P3D"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL94858ZE2K91P3D""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""G4M9465GDE1KQ5R9K+AA062129566165048097744193"",""checkSum"":""null"",""CurrentSerial"":""G4M9465GDE1KQ5R9K+AA062129566165048097744193""}]}","88","LK","Off","Sprint","No","Locked",NaN,"2021-09-20T17:14:15.00-04:00","2021-09-20 21:29:13"
"353040097154065","FK1W2GM5JCLH","eze6","iPhone X","A1901","B1","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""FK1W2GM5JCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""FK1W2GM5JCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y80210KREJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y80210KREJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y7515DKC9HXRY9J"",""checkSum"":""null"",""CurrentSerial"":""F8Y7515DKC9HXRY9J""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7527L0EHHNXMBZ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7527L0EHHNXMBZ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN87517FPMMH8MH1R"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN87517FPMMH8MH1R""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR73955FCXJ6DX9Z+01021131767160076671805743"",""checkSum"":""null"",""CurrentSerial"":""FXR73955FCXJ6DX9Z+01021131767160076671805743""}]}","83","UNLK","Off","T-Mobile","No","Unlocked",NaN,"2021-09-20T17:20:36.00-04:00","2021-09-20 21:33:27"
"356554100722160","DNPZRAA2N72M","eze5","iPhone 11","A2111","B1","Bad ESN,","Yellow","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPZRAA2N72M"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPZRAA2N72M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y948116SUL73WC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y948116SUL73WC""},{""currentCheckSum"":""TTZZUg=="",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":"""",""checkSum"":"""",""CurrentSerial"":""FG994650AMWxxxx8Z""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W944215K5JYW43R"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W944215K5JYW43R""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL94321HGTK91P9K"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL94321HGTK91P9K""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR9416DUKXKQ5R90+18053117599169051090766193"",""checkSum"":""null"",""CurrentSerial"":""FXR9416DUKXKQ5R90+18053117599169051090766193""}]}","86","LK","Off","Sprint","No","Locked",NaN,"2021-09-20T17:14:32.00-04:00","2021-09-20 21:30:58"
"353043094610410","FK1VX401JCLH","eze6","iPhone X","A1901","B1","","Space Gray","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""FK1VX401JCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""FK1VX401JCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X75021YJSJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X75021YJSJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D7513APFWHXRR9W"",""checkSum"":""null"",""CurrentSerial"":""F5D7513APFWHXRR9W""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W748739XJHK3H7T"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W748739XJHK3H7T""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN875014B9AH8MH1Q"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN875014B9AH8MH1Q""},{""currentCheckSum"":""SjZEWA=="",""Status"":""OEM-Repair"",""name"":""LCD"",""FactorySerial"":""FXM74620F75J6DX92+0A002129804159074663798743"",""checkSum"":""SjZEWA=="",""CurrentSerial"":""FXV74576QA7xxxx9N+0A026132804161077678812743""}]}","81","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T17:20:31.00-04:00","2021-09-20 21:33:07"
"359411085843221","G6WVQV39JCLH","eze6","iPhone X","A1901","B1","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G6WVQV39JCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G6WVQV39JCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C746614JEJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C746614JEJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y7464BCEXHXRY9Q"",""checkSum"":""null"",""CurrentSerial"":""F8Y7464BCEXHXRY9Q""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W73660DFSHK3H2T"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W73660DFSHK3H2T""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN87332D0DYH8MH10"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN87332D0DYH8MH10""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXT73416098J6DX9S+03023135792161079691807743"",""checkSum"":""null"",""CurrentSerial"":""FXT73416098J6DX9S+03023135792161079691807743""}]}","85","UNLK","Off","T-Mobile","No","Unlocked",NaN,"2021-09-20T17:22:25.00-04:00","2021-09-20 21:32:49"
"354870095765523","GHKZG1NFJCLH","eze6","iPhone X","A1901","B1","Face ID,Loud Speaker,Loud Speaker-M,Microphone,","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""GHKZG1NFJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GHKZG1NFJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X931305CTJ3QPD"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X931305CTJ3QPD""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y93650LGCHXRYAK"",""checkSum"":""null"",""CurrentSerial"":""F8Y93650LGCHXRYAK""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9361A0XCHNXM13"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9361A0XCHNXM13""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL934406AGH8MG12"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL934406AGH8MG12""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXN74163RS7J6DX92+0A015129797154075663776743"",""checkSum"":""null"",""CurrentSerial"":""FXN74163RS7J6DX92+0A015129797154075663776743""}]}","89","UNLK","Off","","No","Unlocked",NaN,"2021-09-20T17:20:16.00-04:00","2021-09-20 21:32:49"
"353968104582615","DNPZH3JKN72M","eze5","iPhone 11","A2111","B1","","Yellow","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPZH3JKN72M"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPZH3JKN72M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y93970LNAL73WA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y93970LNAL73WA""},{""currentCheckSum"":""TTZZUg=="",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":"""",""checkSum"":"""",""CurrentSerial"":""FG9939105X1xxxx8Z""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9356A2DLJYW53B"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9356A2DLJYW53B""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL93514U1PK91P10"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL93514U1PK91P10""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""G4M9305DZE0KQ5R9U+AA053126596168050096761193"",""checkSum"":""null"",""CurrentSerial"":""G4M9305DZE0KQ5R9U+AA053126596168050096761193""}]}","86","LK","Off","T-Mobile","No","Locked",NaN,"2021-09-20T17:14:44.00-04:00","2021-09-20 21:31:44"
"356546100180605","DNPZR3K9N72M","eze5","iPhone 11","A2111","B1","Bad ESN,","Yellow","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPZR3K9N72M"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPZR3K9N72M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y94770AK0L73WC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y94770AK0L73WC""},{""currentCheckSum"":""TTZZUA=="",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":"""",""checkSum"":"""",""CurrentSerial"":""F8Y94432ZFUxxxx74""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9461C1MGJYW53M"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9461C1MGJYW53M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL9426303YK91P1K"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL9426303YK91P1K""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXV9154M9WBKQ5R95+18081127591164049096739193"",""checkSum"":""null"",""CurrentSerial"":""FXV9154M9WBKQ5R95+18081127591164049096739193""}]}","92","LK","Off","Sprint","No","Locked",NaN,"2021-09-20T17:13:01.00-04:00","2021-09-20 21:29:15"
"353973103028081","DNPZGFFLN72M","eze5","iPhone 11","A2111","B1","","Yellow","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPZGFFLN72M"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPZGFFLN72M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y93930FLDL73WA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y93930FLDL73WA""},{""currentCheckSum"":""TTZZTg=="",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":"""",""checkSum"":"""",""CurrentSerial"":""F8Y9383VGCDxxxx7N""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W935508Y6JYW43E"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W935508Y6JYW43E""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL93540Y5BK91P15"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL93540Y5BK91P15""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""GHD9266T2MDKQ5R6B+18103126608167047095753193"",""checkSum"":""null"",""CurrentSerial"":""GHD9266T2MDKQ5R6B+18103126608167047095753193""}]}","87","LK","Off","US Xfinity Mobile Only - All Others Blocked","No","Locked",NaN,"2021-09-20T17:13:10.00-04:00","2021-09-20 21:27:48"
"353976104679653","F4GZH3RMN72M","eze5","iPhone 11","A2111","B1","","Yellow","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F4GZH3RMN72M"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F4GZH3RMN72M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""C7H93960KK1L73W6S"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C7H93960KK1L73W6S""},{""currentCheckSum"":""TTZZTg=="",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":"""",""checkSum"":"""",""CurrentSerial"":""F8Y9392U3EXxxxx7C""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9385C8QWJYW53G"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9385C8QWJYW53G""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL93770Y03K91P71"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL93770Y03K91P71""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXC9344Z7MGKQ5R6L+18126135568169049101760193"",""checkSum"":""null"",""CurrentSerial"":""FXC9344Z7MGKQ5R6L+18126135568169049101760193""}]}","92","LK","Off","US Xfinity Mobile Only - All Others Blocked","No","Locked",NaN,"2021-09-20T17:12:49.00-04:00","2021-09-20 21:25:07"
"353985109384391","DNPZQA0EN72M","eze5","iPhone 11","A2111","B2","","Yellow","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPZQA0EN72M"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPZQA0EN72M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X94710ZR2L73WC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X94710ZR2L73WC""},{""currentCheckSum"":""TTZZUA=="",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":"""",""checkSum"":"""",""CurrentSerial"":""F8Y94416LANxxxx7U""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W94330GMCJYW46X"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W94330GMCJYW46X""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL9427095MK91P9Z"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL9427095MK91P9Z""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR9306WZBEKQ5R9P+18118123560169052094764193"",""checkSum"":""null"",""CurrentSerial"":""FXR9306WZBEKQ5R9P+18118123560169052094764193""}]}","90","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T17:12:28.00-04:00","2021-09-20 21:24:24"
